xxGeoId|Geography|LEAID|Year|Iteration|CDP02_10est|CDP02_10moe|CDP02_11est|CDP02_11moe|CDP02_11pct|CDP02_11pctmoe|CDP02_12est|CDP02_12moe|CDP02_12pct|CDP02_12pctmoe|CDP02_13est|CDP02_13moe|CDP02_13pct|CDP02_13pctmoe|CDP02_14est|CDP02_14moe|CDP02_14pct|CDP02_14pctmoe|CDP02_15est|CDP02_15moe|CDP02_15pct|CDP02_15pctmoe
95000US3408460|Lebanon Township School District, CO|3408460|2014-2018|105|640|165|65|58|10.2|8.9|65|54|10.2|8.8|510|159|79.7|10.9|0|17|0.0|4.9|0|17|0.0|4.9
96000US3408490|Lenape Regional School District, CO|3408490|2014-2018|105|6705|415|0|28|0.0|0.5|0|28|0.0|0.5|0|28|0.0|0.5|6705|415|100.0|0.5|0|28|0.0|0.5
96000US3408500|Lenape Valley Regional School District, CO|3408500|2014-2018|105|685|148|0|19|0.0|4.6|0|19|0.0|4.6|0|19|0.0|4.6|685|148|100.0|4.6|0|19|0.0|4.6
97000US3408520|Leonia Borough School District, CO|3408520|2014-2018|105|1540|162|20|22|1.3|1.5|140|64|9.1|4.3|860|141|55.8|6.9|525|125|34.1|6.7|0|17|0.0|2.1
97000US2008610|Leoti Unified School District 467, CO|2008610|2014-2018|105|415|108|15|18|3.6|4.5|65|34|15.7|8.2|190|94|45.8|15.6|145|53|34.9|13.1|0|10|0.0|5.8
97000US2008670|Leroy-Gridley Unified School District 245, CO|2008670|2014-2018|105|315|76|30|14|9.5|5.4|15|11|4.8|3.3|125|47|39.7|9.3|150|46|47.6|9.9|0|10|0.0|7.6
97000US2008730|Liberal Unified School District 480, CO|2008730|2014-2018|105|4880|275|340|130|7.0|2.5|430|126|8.8|2.6|2945|237|60.3|3.6|1165|132|23.9|2.4|0|19|0.0|0.5
95000US1708100|Lincoln Elementary School District 156, CO|1708100|2014-2018|105|1210|511|195|150|16.1|9.9|40|49|3.3|4.4|975|430|80.6|11.0|0|15|0.0|2.2|0|15|0.0|2.2
97000US3408580|Lincoln Park Borough School District, CO|3408580|2014-2018|105|1505|236|70|82|4.7|5.5|90|53|6.0|3.6|855|197|56.8|8.9|490|145|32.6|8.1|0|19|0.0|2.1
97000US0508940|Lincoln School District, CO|0508940|2014-2018|105|1560|334|45|35|2.9|2.6|40|28|2.6|1.9|995|289|63.8|9.6|480|157|30.8|8.8|0|17|0.0|2.1
97000US2008790|Lincoln Unified School District 298, CO|2008790|2014-2018|105|490|55|40|18|8.2|3.7|30|19|6.1|3.8|285|57|58.2|9.9|135|36|27.6|7.2|0|10|0.0|5.0
97000US3408610|Linden City School District, CO|3408610|2014-2018|105|6375|472|295|73|4.6|1.2|500|115|7.8|1.7|3630|381|56.9|4.2|1950|293|30.6|3.8|0|25|0.0|0.5
97000US3408640|Lindenwold Borough School District, CO|3408640|2014-2018|105|2250|363|270|159|12.0|7.5|145|94|6.4|4.0|1385|362|61.6|9.6|450|153|20.0|6.7|0|19|0.0|1.4
95000US5508040|Linn Joint No. 4 School District, CO|5508040|2014-2018|105|260|124|4|5|1.5|2.4|15|15|5.8|6.7|240|120|92.3|7.5|0|9|0.0|6.5|0|9|0.0|6.5
95000US3408670|Linwood City School District, CO|3408670|2014-2018|105|770|115|35|27|4.5|3.5|80|35|10.4|4.7|655|111|85.1|5.7|0|17|0.0|4.1|0|17|0.0|4.1
97000US5508160|Little Chute Area School District, CO|5508160|2014-2018|105|1205|241|130|85|10.8|6.9|95|60|7.9|5.3|730|204|60.6|10.1|240|121|19.9|9.2|0|12|0.0|1.4
95000US3408700|Little Egg Harbor Township School District, CO|3408700|2014-2018|105|1805|405|335|142|18.6|6.3|180|88|10.0|5.1|1290|330|71.5|7.4|0|22|0.0|1.8|0|22|0.0|1.8
95000US3408730|Little Falls Township School District, CO|3408730|2014-2018|105|1085|310|135|109|12.4|9.5|55|47|5.1|4.8|895|306|82.5|10.8|0|19|0.0|2.9|0|19|0.0|2.9
97000US3408760|Little Ferry Borough School District, CO|3408760|2014-2018|105|1130|231|105|99|9.3|8.0|40|49|3.5|4.4|760|186|67.3|11.2|220|112|19.5|9.2|0|19|0.0|2.8
97000US2008880|Little River Unified School District 444, CO|2008880|2014-2018|105|235|63|10|8|4.3|4.4|25|14|10.6|6.4|155|53|66.0|9.0|40|19|17.0|7.5|0|10|0.0|10.1
95000US3408790|Little Silver Borough School District, CO|3408790|2014-2018|105|965|172|45|52|4.7|5.4|45|42|4.7|4.3|880|172|91.2|6.3|0|17|0.0|3.3|0|17|0.0|3.3
95000US2908790|Livingston County R-III School District, CO|2908790|2014-2018|105|85|46|10|9|11.8|11.0|10|12|11.8|11.8|40|22|47.1|14.5|25|21|29.4|17.8|0|11|0.0|27.1
97000US3408820|Livingston Township School District, CO|3408820|2014-2018|105|5415|334|115|61|2.1|1.1|315|89|5.8|1.6|3280|328|60.6|4.3|1700|241|31.4|4.1|0|22|0.0|0.6
97000US3408850|Lodi Borough School District, CO|3408850|2014-2018|105|3310|459|200|123|6.0|3.7|345|161|10.4|4.7|1835|390|55.4|7.0|930|175|28.1|4.9|0|22|0.0|1.0
97000US5508190|Lodi School District, CO|5508190|2014-2018|105|1605|168|30|23|1.9|1.4|20|16|1.2|1.0|960|142|59.8|6.5|595|119|37.1|6.4|0|12|0.0|1.1
97000US3408880|Logan Township School District, CO|3408880|2014-2018|105|1255|169|20|27|1.6|2.2|65|76|5.2|6.4|920|168|73.3|9.7|255|111|20.3|7.3|0|17|0.0|2.6
97000US2008910|Logan Unified School District 326, CO|2008910|2014-2018|105|180|54|4|5|2.2|5.2|15|11|8.3|5.3|95|36|52.8|13.2|60|27|33.3|11.4|0|10|0.0|12.9
97000US5508220|Lomira School District, CO|5508220|2014-2018|105|920|109|60|27|6.5|3.0|65|51|7.1|5.2|490|77|53.3|7.6|300|66|32.6|5.4|0|12|0.0|1.9
95000US3408910|Long Beach Island School District, CO|3408910|2014-2018|105|95|31|20|12|21.1|14.9|4|5|4.2|5.3|70|24|73.7|10.7|0|17|0.0|28.3|0|17|0.0|28.3
97000US3408940|Long Branch City School District, CO|3408940|2014-2018|105|4785|388|475|129|9.9|2.8|455|123|9.5|2.5|2740|313|57.3|3.9|1115|206|23.3|3.7|0|25|0.0|0.7
97000US2008970|Louisburg Unified School District 416, CO|2008970|2014-2018|105|1985|288|135|96|6.8|4.5|115|52|5.8|2.4|1120|210|56.4|6.5|615|121|31.0|5.5|0|15|0.0|1.2
97000US5508250|Loyal School District, CO|5508250|2014-2018|105|575|71|50|22|8.7|3.5|45|20|7.8|3.6|290|47|50.4|5.0|190|34|33.0|4.9|0|9|0.0|3.0
97000US5508280|Luck School District, CO|5508280|2014-2018|105|445|73|0|9|0.0|3.9|10|10|2.2|2.7|295|57|66.3|5.6|135|32|30.3|6.3|0|9|0.0|3.9
97000US5508340|Luxemburg-Casco School District, CO|5508340|2014-2018|105|1595|137|60|28|3.8|1.8|75|26|4.7|1.7|945|104|59.2|3.8|515|76|32.3|3.5|0|14|0.0|1.1
97000US5508520|Madison Metropolitan School District, CO|5508520|2014-2018|105|25150|1048|1795|382|7.1|1.4|2020|297|8.0|1.2|14720|859|58.5|2.0|6615|466|26.3|1.9|0|20|0.0|0.1
97000US5508550|Manawa School District, CO|5508550|2014-2018|105|725|108|40|19|5.5|2.8|60|24|8.3|3.4|400|80|55.2|6.5|225|56|31.0|6.3|0|9|0.0|2.4
97000US5508610|Manitowoc School District, CO|5508610|2014-2018|105|5305|354|365|108|6.9|1.9|185|82|3.5|1.5|3150|247|59.4|3.9|1605|220|30.3|3.3|0|18|0.0|0.3
97000US5508640|Maple School District, CO|5508640|2014-2018|105|1275|127|65|25|5.1|2.0|75|26|5.9|2.0|710|100|55.7|4.3|425|69|33.3|4.8|0|12|0.0|1.4
97000US5508670|Marathon City School District, CO|5508670|2014-2018|105|660|89|20|13|3.0|2.1|40|11|6.1|1.9|395|78|59.8|6.9|205|48|31.1|6.6|0|9|0.0|2.6
97000US5508700|Marinette School District, CO|5508700|2014-2018|105|2240|188|160|110|7.1|4.9|110|60|4.9|2.7|1255|192|56.0|6.1|715|121|31.9|5.2|0|14|0.0|0.8
97000US5508730|Marion School District, CO|5508730|2014-2018|105|475|89|20|10|4.2|2.4|30|11|6.3|2.4|230|55|48.4|7.5|190|57|40.0|8.3|0|9|0.0|3.6
97000US5508760|Markesan School District, CO|5508760|2014-2018|105|1040|115|80|28|7.7|2.5|55|18|5.3|1.6|665|75|63.9|4.4|240|57|23.1|4.5|0|12|0.0|1.7
97000US5508790|Marshall School District, CO|5508790|2014-2018|105|1145|152|110|53|9.6|4.8|55|39|4.8|3.1|615|150|53.7|9.6|365|124|31.9|10.7|0|12|0.0|1.5
97000US5508820|Marshfield School District, CO|5508820|2014-2018|105|3890|257|270|93|6.9|2.3|235|76|6.0|1.9|2140|227|55.0|3.6|1245|148|32.0|3.8|0|16|0.0|0.4
97000US5508850|Mauston School District, CO|5508850|2014-2018|105|1200|163|60|32|5.0|2.6|65|33|5.4|2.8|665|128|55.4|5.8|410|70|34.2|4.9|0|12|0.0|1.4
97000US5508880|Mayville School District, CO|5508880|2014-2018|105|1305|193|50|35|3.8|2.7|165|109|12.6|7.6|560|114|42.9|8.1|535|171|41.0|11.2|0|12|0.0|1.3
97000US5508910|McFarland School District, CO|5508910|2014-2018|105|2040|234|120|70|5.9|3.4|85|40|4.2|1.9|1150|211|56.4|9.0|685|208|33.6|9.0|0|14|0.0|0.9
97000US4108010|McMinnville School District 40, CO|4108010|2014-2018|105|7330|494|0|25|0.0|0.4|675|190|9.2|2.5|4920|429|67.1|3.2|1735|245|23.7|3.2|0|25|0.0|0.4
97000US5508940|Medford Area School District, CO|5508940|2014-2018|105|2245|116|105|36|4.7|1.5|145|49|6.5|2.2|1365|107|60.8|3.3|630|56|28.1|2.3|0|14|0.0|0.8
97000US4108040|Medford School District 549, CO|4108040|2014-2018|105|12780|693|0|28|0.0|0.3|875|221|6.8|1.7|8870|649|69.4|3.1|3035|385|23.7|2.8|0|28|0.0|0.3
97000US5508970|Mellen School District, CO|5508970|2014-2018|105|275|54|15|9|5.5|3.9|35|19|12.7|6.2|165|36|60.0|7.4|55|20|20.0|6.9|0|9|0.0|6.2
97000US4108160|Milton-Freewater School District 7, CO|4108160|2014-2018|105|1960|292|0|19|0.0|1.6|160|124|8.2|6.5|1215|286|62.0|9.8|585|144|29.8|6.5|0|19|0.0|1.6
97000US4108310|Molalla River School District 35, CO|4108310|2014-2018|105|3045|471|0|22|0.0|1.1|225|93|7.4|3.0|1950|369|64.0|4.9|870|164|28.6|4.3|0|22|0.0|1.1
97000US4108430|Monroe School District 1J, CO|4108430|2014-2018|105|475|157|0|12|0.0|6.6|55|42|11.6|8.3|325|144|68.4|15.3|95|62|20.0|12.6|0|12|0.0|6.6
97000US2508040|Monson School District, CO|2508040|2014-2018|105|1135|161|70|42|6.2|3.7|65|56|5.7|4.8|515|116|45.4|7.5|485|111|42.7|8.1|0|17|0.0|3.0
96000US2308400|Moosabec Community School District, CO|2308400|2014-2018|105|65|35|0|10|0.0|28.5|0|10|0.0|28.5|0|10|0.0|28.5|65|35|100.0|28.5|0|10|0.0|28.5
97000US4108520|Morrow School District 1, CO|4108520|2014-2018|105|2185|98|0|19|0.0|1.5|135|55|6.2|2.5|1270|100|58.1|3.8|780|91|35.7|3.6|0|19|0.0|1.5
97000US4108550|Mount Angel School District 91, CO|4108550|2014-2018|105|510|140|0|12|0.0|6.2|40|43|7.8|7.6|285|114|55.9|15.0|185|83|36.3|14.3|0|12|0.0|6.2
96000US2308500|Mount Desert Community School District, CO|2308500|2014-2018|105|450|164|0|16|0.0|4.9|0|16|0.0|4.9|0|16|0.0|4.9|450|164|100.0|4.9|0|16|0.0|4.9
96000US2508160|Mount Greylock School District, CO|2508160|2014-2018|105|410|82|0|19|0.0|8.2|0|19|0.0|8.2|125|50|30.5|12.4|280|85|68.3|12.1|0|19|0.0|8.2
97000US2508250|Nantucket School District, CO|2508250|2014-2018|105|1305|217|70|71|5.4|5.2|40|30|3.1|2.3|805|192|61.7|7.4|385|71|29.5|6.5|0|19|0.0|2.6
97000US2508280|Narragansett School District, CO|2508280|2014-2018|105|1495|426|60|39|4.0|2.9|25|27|1.7|2.1|805|256|53.8|7.1|605|227|40.5|7.8|0|17|0.0|2.3
97000US2508310|Nashoba School District, CO|2508310|2014-2018|105|3580|331|190|96|5.3|2.6|175|72|4.9|2.0|1965|319|54.9|6.4|1250|264|34.9|7.2|0|23|0.0|1.0
97000US2508340|Natick School District, CO|2508340|2014-2018|105|5560|373|305|132|5.5|2.4|405|132|7.3|2.3|3275|327|58.9|3.9|1575|241|28.3|4.1|0|26|0.0|0.6
97000US4108650|Neah-Kah-Nie School District 56, CO|4108650|2014-2018|105|895|153|0|17|0.0|3.6|35|23|3.9|2.6|500|124|55.9|8.0|355|81|39.7|7.6|0|17|0.0|3.6
97000US2508370|Needham School District, CO|2508370|2014-2018|105|5975|456|125|76|2.1|1.3|505|129|8.5|2.1|3605|366|60.3|3.9|1740|276|29.1|4.0|0|26|0.0|0.6
97000US4108700|Nestucca Valley School District 101J, CO|4108700|2014-2018|105|595|227|0|12|0.0|5.3|75|57|12.6|9.9|410|185|68.9|11.4|115|63|19.3|8.2|0|12|0.0|5.3
97000US2508430|New Bedford School District, CO|2508430|2014-2018|105|14845|667|1050|231|7.1|1.5|1220|245|8.2|1.6|8475|587|57.1|2.9|4100|413|27.6|2.7|0|29|0.0|0.2
95000US2508530|New Salem-Wendell School District, CO|2508530|2014-2018|105|115|30|20|14|17.4|11.1|25|15|21.7|10.2|70|19|60.9|12.8|0|12|0.0|25.8|0|12|0.0|25.8
97000US4108720|Newberg School District 29J, CO|4108720|2014-2018|105|4440|463|0|25|0.0|0.7|500|239|11.3|5.1|2385|340|53.7|6.3|1550|283|34.9|5.2|0|25|0.0|0.7
97000US2508580|Newburyport School District, CO|2508580|2014-2018|105|2490|308|220|156|8.8|5.9|135|70|5.4|2.9|1370|231|55.0|6.7|765|186|30.7|6.6|0|19|0.0|1.4
97000US2508610|Newton School District, CO|2508610|2014-2018|105|12485|578|360|138|2.9|1.1|640|156|5.1|1.2|7610|519|61.0|3.1|3880|401|31.1|2.9|0|29|0.0|0.3
97000US2308940|Nobleboro, CO|2308940|2014-2018|105|175|65|0|10|0.0|12.0|20|15|11.4|9.4|105|55|60.0|18.4|50|32|28.6|15.5|0|10|0.0|12.0
95000US2508640|Norfolk School District, CO|2508640|2014-2018|105|950|139|130|61|13.7|6.1|75|41|7.9|4.4|745|125|78.4|6.4|0|19|0.0|3.6|0|19|0.0|3.6
97000US2508670|North Adams School District, CO|2508670|2014-2018|105|1715|316|100|54|5.8|3.5|105|91|6.1|5.1|890|185|51.9|5.9|620|186|36.2|7.6|0|19|0.0|2.0
97000US2508700|North Andover School District, CO|2508700|2014-2018|105|4625|397|195|69|4.2|1.5|225|104|4.9|2.3|2875|391|62.2|5.0|1330|183|28.8|4.0|0|26|0.0|0.8
97000US2508730|North Attleborough School District, CO|2508730|2014-2018|105|5020|443|225|115|4.5|2.2|490|185|9.8|3.6|2660|371|53.0|6.0|1645|258|32.8|4.5|0|23|0.0|0.7
97000US4108820|North Bend School District 13, CO|4108820|2014-2018|105|2415|355|0|19|0.0|1.3|160|123|6.6|4.7|1645|269|68.1|6.1|610|144|25.3|5.4|0|19|0.0|1.3
97000US2508760|North Brookfield School District, CO|2508760|2014-2018|105|555|131|60|48|10.8|9.9|30|30|5.4|5.2|250|98|45.0|13.0|215|97|38.7|12.6|0|12|0.0|6.1
97000US4108830|North Clackamas School District 12, CO|4108830|2014-2018|105|16940|781|0|28|0.0|0.2|1230|278|7.3|1.6|10175|551|60.1|2.1|5535|448|32.7|2.0|0|28|0.0|0.2
97000US4108880|North Marion School District 15, CO|4108880|2014-2018|105|1665|223|0|19|0.0|1.9|85|51|5.1|3.0|1110|155|66.7|6.3|470|135|28.2|6.2|0|19|0.0|1.9
97000US2508790|North Middlesex School District, CO|2508790|2014-2018|105|3775|290|215|82|5.7|2.2|355|115|9.4|3.0|1995|235|52.8|4.9|1210|230|32.1|5.3|0|23|0.0|0.9
97000US4108940|North Powder School District 8J, CO|4108940|2014-2018|105|195|88|0|12|0.0|15.3|4|4|2.1|2.2|145|76|74.4|12.1|45|26|23.1|12.0|0|12|0.0|15.3
97000US2508820|North Reading School District, CO|2508820|2014-2018|105|2625|263|75|57|2.9|2.1|290|111|11.0|4.3|1370|252|52.2|7.0|895|205|34.1|7.3|0|19|0.0|1.3
97000US1808010|North Spencer County School Corporation, CO|1808010|2014-2018|105|2100|169|200|54|9.5|2.4|70|39|3.3|1.9|1175|149|56.0|5.2|650|116|31.0|5.1|0|18|0.0|1.4
97000US1808070|North Vermillion Community School Corporation, CO|1808070|2014-2018|105|665|135|0|11|0.0|4.4|90|44|13.5|6.6|355|93|53.4|9.1|220|79|33.1|8.7|0|11|0.0|4.4
97000US1808100|North West Hendricks Schools, CO|1808100|2014-2018|105|1695|242|0|18|0.0|1.8|90|44|5.3|2.6|1200|220|70.8|6.3|405|107|23.9|5.9|0|18|0.0|1.8
97000US1808130|North White School Corporation, CO|1808130|2014-2018|105|890|169|0|16|0.0|3.3|60|37|6.7|4.0|530|127|59.6|7.0|300|82|33.7|7.4|0|16|0.0|3.3
97000US2508850|Northampton School District, CO|2508850|2014-2018|105|3265|355|105|55|3.2|1.8|125|63|3.8|1.9|2045|261|62.6|4.9|995|191|30.5|4.3|0|23|0.0|1.1
95000US2508880|Northborough School District, CO|2508880|2014-2018|105|1935|254|140|59|7.2|3.0|180|75|9.3|3.6|1615|229|83.5|4.5|0|19|0.0|1.8|0|19|0.0|1.8
96000US2508910|Northborough-Southborough School District, CO|2508910|2014-2018|105|1290|174|0|23|0.0|2.7|0|23|0.0|2.7|0|23|0.0|2.7|1290|174|100.0|2.7|0|23|0.0|2.7
97000US2508940|Northbridge School District, CO|2508940|2014-2018|105|2185|363|130|90|5.9|3.9|255|129|11.7|6.0|1300|287|59.5|8.6|500|182|22.9|7.3|0|19|0.0|1.6
97000US1808120|Northeast Dubois County School Corporation, CO|1808120|2014-2018|105|970|250|60|48|6.2|5.3|15|22|1.5|2.2|530|166|54.6|9.1|365|137|37.6|9.3|0|11|0.0|3.0
97000US1808160|Northeast School Corporation, CO|1808160|2014-2018|105|1180|164|40|30|3.4|2.6|90|41|7.6|3.3|660|127|55.9|5.8|390|84|33.1|6.3|0|16|0.0|2.5
97000US1808190|Northeastern Wayne Schools, CO|1808190|2014-2018|105|1005|164|0|16|0.0|2.9|75|61|7.5|6.1|480|104|47.8|9.8|450|138|44.8|9.2|0|16|0.0|2.9
97000US1808220|Northern Wells Community Schools, CO|1808220|2014-2018|105|2540|199|185|95|7.3|3.6|190|78|7.5|3.0|1545|152|60.8|4.4|615|111|24.2|4.1|0|18|0.0|1.2
97000US1808250|Northwest Allen County Schools, CO|1808250|2014-2018|105|7115|499|280|110|3.9|1.6|345|109|4.8|1.6|4090|396|57.5|3.6|2400|310|33.7|3.5|0|24|0.0|0.4
97000US1808310|Northwestern Consolidated School Corporation, CO|1808310|2014-2018|105|1350|242|0|16|0.0|2.2|60|47|4.4|3.4|790|172|58.5|7.7|495|146|36.7|8.2|0|16|0.0|2.2
97000US1808340|Oak Hill United School Corporation, CO|1808340|2014-2018|105|1390|286|55|37|4.0|2.6|90|55|6.5|3.9|885|165|63.7|7.0|365|152|26.3|7.5|0|16|0.0|2.1
97000US1808460|Oregon-Davis School Corporation, CO|1808460|2014-2018|105|575|143|0|11|0.0|5.1|45|30|7.8|5.7|355|113|61.7|9.6|175|65|30.4|8.5|0|11|0.0|5.1
97000US1808490|Orleans Community Schools, CO|1808490|2014-2018|105|815|139|0|11|0.0|3.6|30|22|3.7|2.6|515|112|63.2|7.0|270|69|33.1|7.0|0|11|0.0|3.6
97000US2908490|Osage County R-I School District, CO|2908490|2014-2018|105|240|94|0|11|0.0|10.8|4|8|1.7|5.7|180|69|75.0|10.2|55|35|22.9|9.8|0|11|0.0|10.8
97000US1808640|Paoli Community School Corporation, CO|1808640|2014-2018|105|1330|198|0|16|0.0|2.2|85|69|6.4|5.0|840|156|63.2|7.2|405|98|30.5|6.1|0|16|0.0|2.2
97000US3608340|Pembroke Central School District, CO|3608340|2014-2018|105|965|244|55|61|5.7|5.6|100|69|10.4|5.7|575|148|59.6|10.5|235|91|24.4|9.1|0|17|0.0|3.3
97000US1808760|Penn-Harris-Madison School Corporation, CO|1808760|2014-2018|105|9290|555|0|27|0.0|0.3|490|156|5.3|1.7|5950|439|64.0|3.2|2850|359|30.7|3.2|0|27|0.0|0.3
97000US1808820|Perry Township Metropolitan School District, CO|1808820|2014-2018|105|15935|1186|820|313|5.1|2.0|1065|310|6.7|1.9|9710|879|60.9|3.2|4340|585|27.2|2.9|0|27|0.0|0.2
97000US1808850|Peru Community Schools, CO|1808850|2014-2018|105|2125|259|0|18|0.0|1.4|180|80|8.5|3.5|1445|192|68.0|5.6|500|133|23.5|5.1|0|18|0.0|1.4
97000US1808900|Pike County School Corporation, CO|1808900|2014-2018|105|2210|113|175|68|7.9|3.0|120|55|5.4|2.5|1355|107|61.3|4.0|560|71|25.3|2.9|0|18|0.0|1.3
97000US1808910|Pike Township Metropolitan School District, CO|1808910|2014-2018|105|11925|803|750|299|6.3|2.4|890|279|7.5|2.3|6850|672|57.4|4.1|3440|477|28.8|3.8|0|27|0.0|0.3
97000US1808940|Pioneer Regional School Corporation, CO|1808940|2014-2018|105|1090|192|0|16|0.0|2.7|55|35|5.0|3.4|615|132|56.4|6.1|420|104|38.5|6.1|0|16|0.0|2.7
97000US1808970|Plainfield Community School Corporation, CO|1808970|2014-2018|105|4695|494|0|24|0.0|0.6|295|142|6.3|3.1|2925|371|62.3|4.9|1470|309|31.3|5.0|0|24|0.0|0.6
97000US2008250|Prairie View Unified School District 362, CO|2008250|2014-2018|105|815|157|85|55|10.4|6.8|55|31|6.7|3.7|435|125|53.4|9.7|245|74|30.1|7.6|0|10|0.0|3.0
95000US5508130|Richmond School District, CO|5508130|2014-2018|105|435|97|4|7|0.9|1.7|45|23|10.3|5.5|390|93|89.7|5.6|0|9|0.0|3.9|0|9|0.0|3.9
97000US0508400|Riverview School District, CO|0508400|2014-2018|105|1080|257|65|71|6.0|6.4|35|35|3.2|3.4|675|210|62.5|12.1|305|129|28.2|10.5|0|17|0.0|3.0
97000US4108100|Santiam Canyon School District 129J, CO|4108100|2014-2018|105|510|119|0|12|0.0|6.2|30|27|5.9|5.4|250|66|49.0|7.9|230|78|45.1|8.4|0|12|0.0|6.2
97000US1808280|Shenandoah School Corporation, CO|1808280|2014-2018|105|1195|132|0|16|0.0|2.5|75|37|6.3|3.3|770|114|64.4|6.8|350|104|29.3|7.5|0|16|0.0|2.5
97000US5308020|Snohomish School District, CO|5308020|2014-2018|105|9095|556|0|28|0.0|0.4|635|145|7.0|1.7|5440|502|59.8|3.6|3015|346|33.2|3.3|0|28|0.0|0.4
97000US5308040|Snoqualmie Valley School District, CO|5308040|2014-2018|105|7050|567|225|88|3.2|1.2|460|137|6.5|2.0|4380|457|62.1|3.9|1990|309|28.2|3.6|0|25|0.0|0.5
97000US5308070|Soap Lake School District, CO|5308070|2014-2018|105|365|173|0|12|0.0|8.5|35|39|9.6|9.2|270|143|74.0|11.9|65|41|17.8|11.8|0|12|0.0|8.5
97000US2008130|South Barber Unified School District 255, CO|2008130|2014-2018|105|250|46|50|24|20.0|9.9|20|14|8.0|5.4|160|41|64.0|10.1|25|13|10.0|5.6|0|10|0.0|9.5
97000US5308100|South Bend School District, CO|5308100|2014-2018|105|315|115|0|12|0.0|9.8|15|22|4.8|7.2|210|84|66.7|12.9|95|54|30.2|12.0|0|12|0.0|9.8
97000US5308160|South Kitsap School District, CO|5308160|2014-2018|105|9955|477|435|121|4.4|1.2|860|216|8.6|2.2|5950|395|59.8|2.6|2710|333|27.2|3.1|0|28|0.0|0.3
97000US5308190|South Whidbey School District, CO|5308190|2014-2018|105|1310|237|15|19|1.1|1.6|40|43|3.1|3.3|695|159|53.1|8.1|560|160|42.7|8.4|0|19|0.0|2.4
97000US5308220|Southside School District, CO|5308220|2014-2018|105|320|105|0|12|0.0|9.6|40|29|12.5|7.6|165|71|51.6|16.5|115|71|35.9|17.4|0|12|0.0|9.6
97000US5308250|Spokane Public Schools, CO|5308250|2014-2018|105|31740|978|1315|307|4.1|0.9|2695|366|8.5|1.1|19020|707|59.9|1.7|8710|543|27.4|1.5|0|28|0.0|0.1
97000US5308310|St. John School District, CO|5308310|2014-2018|105|160|54|0|12|0.0|18.3|10|8|6.3|4.8|110|42|68.8|12.0|40|24|25.0|12.1|0|12|0.0|18.3
97000US5308340|Stanwood-Camano School District, CO|5308340|2014-2018|105|4135|501|200|86|4.8|2.0|260|121|6.3|2.8|2280|320|55.1|5.4|1400|278|33.9|4.6|0|25|0.0|0.8
97000US5308460|Steilacoom Historical School District, CO|5308460|2014-2018|105|3555|447|205|101|5.8|2.8|430|139|12.1|3.5|2040|302|57.4|5.2|880|197|24.8|4.4|0|22|0.0|0.9
97000US5308520|Stevenson-Carson School District, CO|5308520|2014-2018|105|1055|122|60|41|5.7|3.5|65|36|6.2|3.6|685|90|64.9|5.7|250|64|23.7|4.7|0|17|0.0|3.0
97000US5308550|Sultan School District, CO|5308550|2014-2018|105|1715|244|35|33|2.0|1.9|105|69|6.1|4.0|970|175|56.6|6.5|605|160|35.3|7.5|0|19|0.0|1.9
97000US5308610|Sumner School District, CO|5308610|2014-2018|105|8740|562|345|131|3.9|1.5|535|155|6.1|1.8|5445|423|62.3|3.4|2410|375|27.6|3.4|0|25|0.0|0.4
97000US5308670|Sunnyside School District, CO|5308670|2014-2018|105|6785|639|260|154|3.8|2.3|480|177|7.1|2.6|4290|512|63.2|4.5|1755|341|25.9|4.1|0|22|0.0|0.5
97000US0408170|Sunnyside Unified District, CO|0408170|2014-2018|105|19350|984|820|210|4.2|1.1|1280|202|6.6|1.1|11745|753|60.7|2.4|5500|564|28.4|2.4|0|29|0.0|0.2
97000US5308700|Tacoma Public Schools, CO|5308700|2014-2018|105|28975|1236|1555|288|5.4|1.0|2330|315|8.0|1.0|17255|818|59.6|1.6|7835|595|27.0|1.5|0|28|0.0|0.1
97000US5308730|Taholah School District, CO|5308730|2014-2018|105|160|44|0|12|0.0|18.3|10|8|6.3|5.0|95|35|59.4|12.7|60|23|37.5|12.2|0|12|0.0|18.3
97000US5308760|Tahoma School District, CO|5308760|2014-2018|105|8520|636|325|119|3.8|1.4|730|169|8.6|2.2|5390|495|63.3|3.2|2075|365|24.4|3.3|0|25|0.0|0.4
97000US0408280|Tanque Verde Unified District, CO|0408280|2014-2018|105|1465|215|30|26|2.0|1.7|15|20|1.0|1.4|840|183|57.3|8.4|580|140|39.6|8.4|0|19|0.0|2.4
95000US0408310|Tempe School District, CO|0408310|2014-2018|105|12600|944|1190|301|9.4|2.3|1265|284|10.0|2.1|10140|855|80.5|3.0|0|29|0.0|0.3|0|29|0.0|0.3
96000US0408340|Tempe Union High School District, CO|0408340|2014-2018|105|13930|955|0|29|0.0|0.3|0|29|0.0|0.3|0|29|0.0|0.3|13930|955|100.0|0.3|0|29|0.0|0.3
97000US5308820|Tenino School District, CO|5308820|2014-2018|105|1275|251|0|17|0.0|2.5|100|60|7.8|4.8|805|152|63.1|6.6|370|140|29.0|7.3|0|17|0.0|2.5
97000US0408410|Thatcher Unified District, CO|0408410|2014-2018|105|1545|202|90|65|5.8|4.0|95|64|6.1|4.1|890|160|57.6|6.4|465|102|30.1|6.2|0|17|0.0|2.2
